,SCA,xmid,ymid,ramid,decmid,xmin,ymin,xmax,ymax,straylight_total,mainoffender_total
18,4,1277,1277,206.65651746334834,49.37468507393805,1022,1022,1533,1533,0.0028754352,4492
19,4,1277,1788,206.67756526161358,49.36772380064864,1022,1533,1533,2044,0.0028386288,4492
20,4,1277,2299,206.69860710029246,49.36075870677018,1022,2044,1533,2555,0.0027343556,4492
21,4,1277,2810,206.7196429762423,49.353789795326676,1022,2555,1533,3066,0.0028440233,4492
22,4,1277,3321,206.74067288632858,49.34681706934405,1022,3066,1533,3577,0.0028408782,4492
23,4,1277,3832,206.76169682742503,49.33984053185016,1022,3577,1533,4088,0.0027951621,4492
24,4,1788,255,206.62557923032242,49.402377362333354,1533,0,2044,511,0.0030637903,4492
25,4,1788,766,206.64664326834156,49.395421711435475,1533,511,2044,1022,0.002793546,4492
26,4,1788,1277,206.66770134716907,49.38846223263439,1533,1022,2044,1533,0.003103642,4492
27,4,1788,1788,206.68875346364678,49.3814989289524,1533,1533,2044,2044,0.002951709,4492
28,4,1788,2299,206.70979961462476,49.37453180341373,1533,2044,2044,2555,0.0027523476,4492
29,4,1788,2810,206.7308397969613,49.36756085904463,1533,2555,2044,3066,0.00320134,4492
30,4,1788,3321,206.75187400752299,49.360586098873185,1533,3066,2044,3577,0.0028708088,4492
31,4,1788,3832,206.77290224318446,49.35360752592947,1533,3577,2044,4088,0.0029437076,4492
32,4,2299,255,206.6367607351092,49.41615750154155,2044,0,2555,511,0.0030133708,4492
33,4,2299,766,206.65782910310926,49.40919982188442,2044,511,2555,1022,0.0028305454,4492
34,4,2299,1277,206.67889150599652,49.40223831305293,2044,1022,2555,1533,0.003042364,4492
35,4,2299,1788,206.69994794061378,49.395272978071574,2044,1533,2555,2044,0.0029623106,4492
36,4,2299,2299,206.72099840381216,49.38830381996678,2044,2044,2555,2555,0.0028758508,4492
37,4,2299,2810,206.742042892451,49.38133084176692,2044,2555,2555,3066,0.0028898395,4492
38,4,2299,3321,206.7630814033978,49.374354046502305,2044,3066,2555,3577,0.002922116,4492
39,4,2299,3832,206.78411393352837,49.367373437205195,2044,3577,2555,4088,0.002804285,4492
40,4,2810,255,206.64794851946564,49.42993656111924,2555,0,3066,511,0.0027775543,4492
41,4,2810,766,206.66902121738215,49.422976851794196,2555,511,3066,1022,0.0030049672,4492
42,4,2810,1277,206.69008794425886,49.41601331202445,2555,1022,3066,1533,0.002982275,4492
43,4,2810,1788,206.71114869693963,49.409045944836656,2555,1533,3066,2044,0.0028260187,4492
44,4,2810,2299,206.73220347227658,49.40207475325947,2555,2044,3066,2555,0.0030049875,4492
45,4,2810,2810,206.75325226713005,49.39509974032344,2555,2555,3066,3066,0.0027709978,4492
46,4,2810,3321,206.77429507836862,49.38812090906106,2555,3066,3066,3577,0.00273503,4492
47,4,2810,3832,206.7953319028692,49.38113826250677,2555,3577,3066,4088,0.0028192713,4492
48,4,3321,255,206.6591425878294,49.44371453789692,3066,0,3577,511,0.0027916124,4492
