,healpix_5,source_id,source_id_2,ra,dec,wise_ra,wise_dec,tmass_ra,tmass_dec,phot_bp_mean_mag,phot_g_mean_mag,phot_rp_mean_mag,parallax,w1,w1_error,w2,w2_error,w3,w3_error,w4,w4_error,j,j_error,h,h_error,ks,ks_error,g,bp,rp,phot_g_mean_mag_AB,phot_bp_mean_mag_AB,phot_rp_mean_mag_AB,phot_j_mean_mag_AB,phot_h_mean_mag_AB,phot_ks_mean_mag_AB,phot_w1_mean_mag_AB,phot_w2_mean_mag_AB,phot_w3_mean_mag_AB,phot_w4_mean_mag_AB
37,37,37,37,43.58449559521485,9.515125168301644,43.58449559521485,9.515125168301644,43.58449559521485,9.515125168301644,5.197728258322142,4.311011893702344,3.5018763186762456,0.0,1308.7075296955634,0.0,320.43245937497727,0.0,31.097128837388677,0.0,23.013086793321506,0.0,398.17945837867245,0.0,630.5558885348375,0.0,484.9046402334776,0.0,68.48496568959882,30.262771358276463,144.29439863118307,4.311011893702344,5.197728258322142,3.5018763186762456,2.399802871211647,1.9006910355877293,2.185859149846518,1.1078934971282965,2.6356587422886735,5.1681992675969575,5.495062811499288
38,38,38,38,40.89518785553327,9.592069964626152,40.89518785553327,9.592069964626152,40.89518785553327,9.592069964626152,5.749066556531546,5.342560143009037,4.900120230627886,0.0,21.539112653289244,0.0,11.82826328802326,0.0,3.6364614083856974,0.0,11.22330014607008,0.0,57.259233255912875,0.0,58.44505227102832,0.0,43.85567611979479,0.0,26.48353432293186,18.212659885642577,39.806308799938655,5.342560143009037,5.749066556531546,4.900120230627886,4.505386179510971,4.483130621535125,4.794935472793166,5.566930480742487,6.2176975424448155,7.498302542446459,6.274698556342733
39,39,39,39,42.22775679047123,10.847693543237622,42.22775679047123,10.847693543237622,42.22775679047123,10.847693543237622,5.505352973252531,5.172905892108066,4.797842691143584,0.0,19.99328562291104,0.0,10.802363992373573,0.0,3.9222830254878347,0.0,14.297956488215746,0.0,57.148990567243885,0.0,55.665840474595456,0.0,40.8153817805761,0.0,30.962615750168958,22.796008524186455,43.738403175663535,5.172905892108066,5.505352973252531,4.797842691143584,4.5074785905535295,4.5360280733008675,4.872940342060488,5.647789574153755,6.316202982463955,7.416152678906197,6.0118150723006
40,40,40,40,36.91526101683256,8.444062047512263,36.91526101683256,8.444062047512263,36.91526101683256,8.444062047512263,3.9069129614267837,3.8603428683933094,3.8101835511837256,0.0,46.17617487105909,0.0,29.6656233495412,0.0,6.973965231191663,0.0,12.684782963703464,0.0,111.25159826483272,0.0,122.52108247034121,0.0,94.83291844636793,0.0,103.72008228577761,99.36531540845492,108.62419714066064,3.8603428683933094,3.9069129614267837,3.8101835511837256,3.784234352831363,3.679472937172247,3.95760220997619,4.738955114731388,5.219366304021545,6.791300555340758,6.141792397864067
41,41,41,41,37.74673421416875,9.500923677498909,37.74673421416875,9.500923677498909,37.74673421416875,9.500923677498909,4.948930333637003,4.617920062529044,4.230172696701318,0.0,39.06008807562017,0.0,23.28787220078705,0.0,5.984393113208949,0.0,14.11750350027311,0.0,94.68654882840428,0.0,103.56132006906233,0.0,77.41048711309547,0.0,51.62166106134794,38.056414315239685,73.77868687556446,4.617920062529044,4.948930333637003,4.230172696701318,3.959279281227836,3.8620060559092604,4.178000499235064,4.920666954418113,5.48217547721121,6.957449713790729,6.025605239781833
42,42,42,42,35.27103531122732,9.716236877120203,35.27103531122732,9.716236877120203,35.27103531122732,9.716236877120203,5.31950830632601,4.959739226051168,4.561182610357322,0.0,26.963996553107627,0.0,14.914760484709209,0.0,4.094101412766326,0.0,11.084026977211549,0.0,68.47103161926171,0.0,72.18423048735558,0.0,55.42461875127868,0.0,37.67942872026709,27.051831738825435,54.39098901559196,4.959739226051168,5.31950830632601,4.561182610357322,4.311232821956588,4.253894172293013,4.540743213949805,5.323039342626176,5.965959291390791,7.369603509667831,6.288256064667709
43,43,43,43,36.60284688306077,10.682903702355004,36.60284688306077,10.682903702355004,36.60284688306077,10.682903702355004,4.893140528488824,4.634841997571396,4.330623459612791,0.0,26.726420225028356,0.0,14.793395268876566,0.0,4.486246424291695,0.0,14.171132727066977,0.0,78.89585027974483,0.0,75.80874822078295,0.0,55.23424981530792,0.0,50.82333981568934,40.063029663746946,67.25903254966379,4.634841997571396,4.893140528488824,4.330623459612791,4.157364597426481,4.2007016862896895,4.544478850372322,5.332648018431309,5.974830346395311,7.270292187019289,6.021488585839817
44,44,44,44,39.664132540828355,10.778912990293247,39.664132540828355,10.778912990293247,39.664132540828355,10.778912990293247,5.1398956033739625,4.948066085291389,4.706008931272622,0.0,18.48232717634616,0.0,9.904491445760964,0.0,3.6651574979542314,0.0,13.465162212599463,0.0,55.51169624425583,0.0,52.10851354646226,0.0,37.75430697711798,0.0,38.0867193624269,31.918447453024307,47.598846416714494,4.948066085291389,5.1398956033739625,4.706008931272622,4.5390387548434195,4.60772828847902,4.957583743219454,5.733108365228402,6.410419546898604,7.4897683956521055,6.076971025866509
45,45,45,45,40.88370109450553,12.132566198803882,40.88370109450553,12.132566198803882,40.88370109450553,12.132566198803882,5.478609739176786,5.185446891056187,4.8250373690234225,0.0,91.45161392915342,0.0,107.9246634497549,0.0,20.324555376390723,0.0,23.577505526812228,0.0,94.35838096714421,0.0,109.48864684746451,0.0,103.56590917287922,0.0,30.60703383141642,23.364479167296125,42.656483697958535,5.185446891056187,5.478609739176786,4.8250373690234225,3.9630487987334746,3.8015772789346185,3.8619579448407126,3.997021564333302,3.8171982424133635,5.629947365834384,5.468755361678081
46,46,46,46,38.105881627094504,12.003855880400739,38.105881627094504,12.003855880400739,38.105881627094504,12.003855880400739,5.111444606659243,4.841230785513601,4.490677487162562,0.0,32.35279191479849,0.0,17.94865620926364,0.0,5.263665473126172,0.0,14.223702156542691,0.0,82.30342648012748,0.0,87.08111073278751,0.0,66.71891529865295,0.0,42.02499648574922,32.76590421455091,58.04021401064962,4.841230785513601,5.111444606659243,4.490677487162562,4.111455209343726,4.050190100258915,4.33937755744104,5.125220588811855,5.764920152219418,7.0967792991463075,6.017468375946654
47,47,47,47,39.33479141318541,13.006155607018995,39.33479141318541,13.006155607018995,39.33479141318541,13.006155607018995,4.608212672862661,4.317034473814219,3.995230566278508,0.0,37.860589078660425,0.0,22.77382324637764,0.0,5.407590978416098,0.0,13.425550221198183,0.0,104.5119325446683,0.0,103.04948472997768,0.0,77.94255287034585,0.0,68.10613116677526,52.08527132555898,91.60259427550159,4.317034473814219,4.608212672862661,3.995230566278508,3.8520853039671312,3.8673854386174735,4.1705634344085105,4.954531582664487,5.506410135866339,7.067490412920648,6.080169766280793
48,48,48,48,45.09678323997286,10.732233884005154,45.09678323997286,10.732233884005154,45.09678323997286,10.732233884005154,4.762926419302665,4.1797780277182,3.5853968968480245,0.0,636.8884171279158,0.0,294.49045856729646,0.0,67.74659611664107,0.0,74.09729571493155,0.0,224.43596957019133,0.0,274.9994518432015,0.0,240.85583335729763,0.0,77.2838571175095,45.167851429238624,133.61070059899922,4.1797780277182,4.762926419302665,3.5853968968480245,3.0222688474390775,2.8016704296217076,2.9456070772953282,1.889841623519767,2.7273219292609676,4.3227813018680985,4.225494104799122
49,49,49,49,46.46932545023236,11.918395370820532,46.46932545023236,11.918395370820532,46.46932545023236,11.918395370820532,5.443966763886069,4.875674747546189,4.275564495707842,0.0,247.6284866774335,0.0,90.63330062699544,0.0,5.933161627765999,0.0,18.30287072823368,0.0,149.6005793729496,0.0,193.99193741491354,0.0,164.64198289893469,0.0,40.71271836865471,24.12199896241902,70.75778050494331,4.875674747546189,5.443966763886069,4.275564495707842,3.4626668113328423,3.1805407990014505,3.358648530092352,2.9154984910604576,4.006780509633955,6.966784551754211,5.743701969163989
50,50,50,50,43.46617308022538,12.03047237332273,43.46617308022538,12.03047237332273,43.46617308022538,12.03047237332273,5.492842011851839,5.127773553506525,4.693834710211725,0.0,32.08187848298107,0.0,18.853349981389076,0.0,5.7302881560900385,0.0,17.080527783569966,0.0,72.98935830718754,0.0,80.66960296015257,0.0,65.73557719712336,0.0,32.276807983330556,23.0602066727933,48.135569668785685,5.127773553506525,5.492842011851839,4.693834710211725,4.241851136183859,4.133225201408525,4.355498798380881,5.134350526241783,5.7115286760900155,7.004558845843638,5.81874678465168
51,51,51,51,44.99773685988338,13.217104180825777,44.99773685988338,13.217104180825777,44.99773685988338,13.217104180825777,5.6021912713610345,5.255135831881603,4.856268454874202,0.0,20.8447898511434,0.0,11.285316878826876,0.0,4.43760520921697,0.0,18.196491843441272,0.0,56.18448047268892,0.0,57.030946031518724,0.0,42.29431426595998,0.0,28.704214532277174,20.850836914927193,41.44695390041854,5.255135831881603,5.6021912713610345,4.856268454874202,4.525959076551986,4.509723560654078,4.834295030078219,5.602506197248366,6.268715604803201,7.2821283432980515,5.750030832220389
52,52,52,52,47.34974957144552,13.22981335784684,47.34974957144552,13.22981335784684,47.34974957144552,13.22981335784684,4.553232748286707,4.105599800580101,3.634734110849431,0.0,93.6690037390028,0.0,47.10386672684647,0.0,9.958452856220603,0.0,17.915853146124725,0.0,191.07550596102058,0.0,212.89921806875225,0.0,166.1812797398693,0.0,82.74849043494554,54.790706524540205,127.67514379654565,4.105599800580101,4.553232748286707,3.634734110849431,3.1969874543635113,3.0795648340633033,3.348544752276041,3.97101024722443,4.7173586011159605,6.404520320657065,5.766906265167765
53,53,53,53,49.24775080286402,14.540869742039055,49.24775080286402,14.540869742039055,49.24775080286402,14.540869742039055,5.157474385452474,4.849833692227685,4.49730799940913,0.0,25.706419412857795,0.0,13.960116987528426,0.0,4.8096108077299276,0.0,17.98773945386386,0.0,74.52169159497527,0.0,72.25545236382942,0.0,52.74208305601251,0.0,41.693324237840926,31.405827852234033,57.686846726150854,4.849833692227685,5.157474385452474,4.49730799940913,4.219293238638855,4.25282343917315,4.594606804205027,5.374896027522662,6.037777355638671,7.194725162960325,5.7625585291568235
54,54,54,54,46.39283539756716,14.33748580224026,46.39283539756716,14.33748580224026,46.39283539756716,14.33748580224026,5.18513087008805,4.8121677298676255,4.3953267132286165,0.0,33.79980834324277,0.0,18.948565104257703,0.0,5.807844775145331,0.0,18.646484793568998,0.0,89.41129622088381,0.0,85.75131115679942,0.0,69.88958802383428,0.0,43.16511557268282,30.615943797042057,63.36789996794558,4.8121677298676255,5.18513087008805,4.3953267132286165,4.021519022459916,4.066898076935734,4.288968798854886,5.077714405793147,5.70605917939773,6.989962498589595,5.723507571655139
55,55,55,55,47.819022682219895,15.723983640591516,47.819022682219895,15.723983640591516,47.819022682219895,15.723983640591516,4.936143657121447,4.651966587707584,4.297369633877747,0.0,1876.3450416188014,0.0,834.2652067222062,0.0,50.46476264474162,0.0,40.51649266189417,0.0,266.9596840586232,0.0,352.75783628166266,0.0,326.3351641859829,0.0,50.0280257738018,38.507252891863395,69.35090717862961,4.651966587707584,4.936143657121447,4.297369633877747,2.833885800829198,2.5313083247555532,2.6158403159202264,0.7167182401958527,1.596739671046568,4.642529412651311,4.880920391714291
56,56,56,56,42.13017300065949,13.27244894605214,42.13017300065949,13.27244894605214,42.13017300065949,13.27244894605214,5.124833819347453,4.735234288871957,4.291154148201913,0.0,39.8373925812886,0.0,22.481061124469704,0.0,6.222816093935182,0.0,16.797771319855187,0.0,102.95751063615302,0.0,112.76598931094023,0.0,82.1573585910882,0.0,46.33469242298084,32.36431893302163,69.74905705623635,4.735234288871957,5.124833819347453,4.291154148201913,3.8683549164745017,3.769554664042281,4.11338383004336,4.899272736402462,5.520457983911177,6.915032584381721,5.836870838497145
57,57,57,57,43.56384163676252,14.454483815591722,43.56384163676252,14.454483815591722,43.56384163676252,14.454483815591722,4.921857490576368,4.505257158807577,4.044708076694642,0.0,158.61489884144083,0.0,82.922388277373,0.0,8.57976855271052,0.0,17.845299950288364,0.0,139.42904548454004,0.0,164.5457203740317,0.0,131.88383308073114,0.0,57.26603791571918,39.01728121260962,87.52190648828864,4.505257158807577,4.921857490576368,4.044708076694642,3.539116864381236,3.3592835216815793,3.599521097452431,3.3991400535686456,4.103320495318224,6.566311068733837,5.771190369668632
58,58,58,58,40.917479779623584,14.751308908610348,40.917479779623584,14.751308908610348,40.917479779623584,14.751308908610348,4.617647656248658,4.471386102171788,4.270326683846937,0.0,30.430157016353398,0.0,16.73838567635805,0.0,5.111566841070118,0.0,15.701794147475548,0.0,83.7945182340106,0.0,83.13924217203108,0.0,62.26215779362016,0.0,59.08069004915542,51.63461432643851,71.09995509846905,4.471386102171788,4.617647656248658,4.270326683846937,4.091960979038578,4.100484846194823,4.414439580575155,5.191739516807514,5.840716073989634,7.128614889522165,5.910126801488043
59,59,59,59,42.33656270606082,15.460404525271105,42.33656270606082,15.460404525271105,42.33656270606082,15.460404525271105,4.563552195772554,4.410297125613671,4.188209650527998,0.0,36.822933203054276,0.0,21.79295150533614,0.0,7.013179546840924,0.0,19.104403500448797,0.0,97.5745312902435,0.0,99.98961332211321,0.0,75.29424649353534,0.0,62.50016296717721,54.272411820478744,76.68600963370562,4.410297125613671,4.563552195772554,4.188209650527998,3.9266588155549034,3.900112777779322,4.20809552136992,4.98470404968573,5.554209868891505,6.785212606088243,5.697166294508126
60,60,60,60,45.29795561454503,15.70956584650731,45.29795561454503,15.70956584650731,45.29795561454503,15.70956584650731,4.936888900685478,4.555994474654614,4.136174260570899,0.0,41.57356247130272,0.0,24.63851108340274,0.0,6.878468779825615,0.0,20.09878540906794,0.0,102.22945869611651,0.0,109.11623823906598,0.0,85.17810063381916,0.0,54.651515574545655,38.48083078704425,80.45078679309543,4.555994474654614,4.936888900685478,4.136174260570899,3.8760598469599428,3.80527653661673,4.0741801209588075,4.852956897157721,5.420963850826643,6.806270573918818,5.642075466657439
61,61,61,61,46.693042924544145,17.10481190219275,46.693042924544145,17.10481190219275,46.693042924544145,17.10481190219275,5.107870543601089,4.794619136110863,4.419087908576549,0.0,35.4761952232659,0.0,20.796628336213665,0.0,6.24608775869402,0.0,20.612571795588302,0.0,89.7141832470655,0.0,96.40349631689047,0.0,79.24681053194003,0.0,43.86845563312349,32.87394184656234,61.9961665869823,4.794619136110863,5.107870543601089,4.419087908576549,4.017847230767557,3.939768037556271,4.152545519818206,5.025157409681519,5.605017673851583,6.910979795361892,5.614669546637389
62,62,62,62,43.48155127559101,16.778585721533528,43.48155127559101,16.778585721533528,43.48155127559101,16.778585721533528,4.864906322372424,4.529083476562881,4.137359934876161,0.0,98.05894863656893,0.0,46.28310833110862,0.0,7.190846874224605,0.0,18.04469314795683,0.0,112.21397088097407,0.0,125.16078628949457,0.0,100.03796853818757,0.0,56.02303199666214,41.118519674943144,80.36297875558182,4.529083476562881,4.864906322372424,4.137359934876161,3.774882672788954,3.6563292929430062,3.89958784007508,3.921281918653226,4.736443704804323,6.758049898123436,5.759126246920882
63,63,63,63,44.98290354996334,18.182946179650582,44.98290354996334,18.182946179650582,44.98290354996334,18.182946179650582,5.15933415640092,4.894925122134321,4.552156882637202,0.0,27.575182412083013,0.0,14.93521390469704,0.0,5.207170234359198,0.0,19.06336152728789,0.0,74.17136146451121,0.0,75.83118095578895,0.0,56.55614436616519,0.0,39.9972332927057,31.35207846913676,54.84502603071774,4.894925122134321,5.15933415640092,4.552156882637202,4.224409372879782,4.200380451205003,4.5188005140098175,5.298704014962036,5.964471382437994,7.108495560019375,5.699501289670565
64,64,64,64,56.35894141637309,10.765008595621573,56.35894141637309,10.765008595621573,56.35894141637309,10.765008595621573,5.266411009977715,4.8636171330409645,4.402549242015539,0.0,32.79796897544189,0.0,20.162080341167105,0.0,6.154992329399047,0.0,19.66085527687347,0.0,94.24312483313066,0.0,100.6462360151773,0.0,75.40374224543264,0.0,41.16737227887582,28.407668803179146,62.94776331503958,4.8636171330409645,5.266411009977715,4.402549242015539,3.9643758058808007,3.893006155723837,4.206517749509555,5.110382623195546,5.638661647570649,6.9269312099192915,5.665993984069043
65,65,65,65,57.60918873141704,12.224695431602402,57.60918873141704,12.224695431602402,57.60918873141704,12.224695431602402,4.926632677435126,4.645573630782562,4.286724951823484,0.0,36.23048792649295,0.0,22.837398040867566,0.0,6.850882872230156,0.0,22.11948807583851,0.0,103.7880261811315,0.0,107.80827342934819,0.0,82.9232422535185,0.0,50.323466282160034,38.846055742537935,70.0341753591213,4.645573630782562,4.926632677435126,4.286724951823484,3.859631868227974,3.8183697730393034,4.103309313922413,5.00231454289071,5.5033834464315685,6.810633643593513,5.538062320951257
66,66,66,66,54.79871762389834,12.06202588757264,54.79871762389834,12.06202588757264,54.79871762389834,12.06202588757264,5.700926300188607,5.2050310869230145,4.669175194705792,0.0,34.56401056729054,0.0,21.000138349060492,0.0,6.172657484775649,0.0,19.071934602070424,0.0,86.5995157743111,0.0,93.61004039859213,0.0,75.57592964862437,0.0,30.059902335403937,19.03835759793705,49.24134672156858,5.2050310869230145,5.700926300188607,4.669175194705792,4.056211340890024,3.9716939183297306,4.204041254808559,5.0534396768986305,5.5944446103038175,6.923819552438414,5.69901312784784
67,67,67,67,56.32638830701589,13.338666663911235,56.32638830701589,13.338666663911235,56.32638830701589,13.338666663911235,5.514201684107551,5.168140835206478,4.739589634713468,0.0,34.73251268075043,0.0,20.50344388495964,0.0,6.367042116813879,0.0,19.525138803611867,0.0,73.16043049897777,0.0,84.20380340514836,0.0,65.12911894831348,0.0,31.098802474561232,22.610976902736855,46.1491967288506,5.168140835206478,5.514201684107551,4.739589634713468,4.239309369157025,4.086670728478824,4.365561992054193,5.048159492636468,5.620432965090238,6.890155693371114,5.673514675133898
68,68,68,68,59.11570602568353,13.232143155688007,59.11570602568353,13.232143155688007,59.11570602568353,13.232143155688007,5.224861576229021,4.891985834343515,4.499338494479472,0.0,34.182854797202765,0.0,18.778190809944224,0.0,6.385419477076939,0.0,22.023723905417295,0.0,85.72456333024482,0.0,91.17005599784578,0.0,70.33173030763177,0.0,40.10565986586509,29.515855091841683,57.57906419358867,4.891985834343515,5.224861576229021,4.499338494479472,4.067236796117209,4.000369446127346,4.28212174475695,5.065479174481558,5.71586563069487,6.8870264184384515,5.542773114995921
69,69,69,69,60.677851336811536,14.394382144370807,60.677851336811536,14.394382144370807,60.677851336811536,14.394382144370807,4.879417023395347,4.472751772139253,4.007065143892554,0.0,55.92617725687663,0.0,32.51567728841531,0.0,8.722999644939668,0.0,24.035424655320202,0.0,135.51816680229308,0.0,148.99726102833694,0.0,112.66537742131032,0.0,59.00642338917011,40.57263281925822,90.60954351083501,4.472751772139253,4.879417023395347,4.007065143892554,3.570006204535952,3.4670542875467074,3.7705238102621426,4.530962162880119,5.11976798845837,6.548335363004154,5.447870500997369
70,70,70,70,57.6481002595486,14.43217594665095,57.6481002595486,14.43217594665095,57.6481002595486,14.43217594665095,5.4410237088658775,4.966016528089995,4.467605521933807,0.0,38.569987509603074,0.0,21.31840091707588,0.0,6.8628203619413215,0.0,23.400659950721938,0.0,96.55266574311774,0.0,104.07454704560888,0.0,79.17743800683374,0.0,37.46220954534227,24.187474051763196,59.286770138729985,4.966016528089995,5.4410237088658775,4.467605521933807,3.9380893279754687,3.856638676445761,4.153496387726778,4.934376254436616,5.578113436606094,6.808743422137546,5.476929735864038
71,71,71,71,59.19488574698193,15.65232840407261,59.19488574698193,15.65232840407261,59.19488574698193,15.65232840407261,5.116866972330647,4.694264530811168,4.219402864853052,0.0,58.63632159993574,0.0,38.394563944060074,0.0,12.27875136640477,0.0,25.88372807994515,0.0,126.18467841063288,0.0,139.76174050379066,0.0,115.2692844718201,0.0,48.11651755966904,32.60267322344483,74.51416755878067,4.694264530811168,5.116866972330647,4.219402864853052,3.647483436930891,3.5365292489107443,3.745716006731225,4.479583204672306,4.939325651074622,6.17711448653996,5.367432928205519
72,72,72,72,52.860581718172696,12.998788014042974,52.860581718172696,12.998788014042974,52.860581718172696,12.998788014042974,4.1349502206960445,3.679289445366125,3.2227068755376402,0.0,452.40645732598017,0.0,224.92497257985383,0.0,11.342383743656612,0.0,20.62313962253012,0.0,229.3554693630329,0.0,256.6025947881908,0.0,183.32123002110924,0.0,122.54179055250718,80.54153673852997,186.60241058240555,3.679289445366125,4.1349502206960445,3.2227068755376402,2.9987272473337816,2.876847390786444,3.2419680936348385,2.2611780122343443,3.019905809481818,6.263239158598147,5.614113044897856
73,73,73,73,54.9714789029396,14.424471289359808,54.9714789029396,14.424471289359808,54.9714789029396,14.424471289359808,5.280013092244485,4.841002622783117,4.351098199524053,0.0,31.905891389638025,0.0,26.429719352775102,0.0,7.185729059213581,0.0,19.97828393581978,0.0,109.12872927572369,0.0,117.68763656550541,0.0,93.35041090737808,0.0,42.033828783567124,28.053998091068575,66.00255082266764,4.841002622783117,5.280013092244485,4.351098199524053,3.8051522545230494,3.723172896702005,3.9747094151117324,5.140322793785358,5.344768621132912,6.758822905174235,5.648604547183436
74,74,74,74,52.06207968219149,14.487330292685847,52.06207968219149,14.487330292685847,52.06207968219149,14.487330292685847,5.2205394751431005,4.92432865101022,4.569698439058783,0.0,27.64887929920624,0.0,15.336516640923898,0.0,5.59417009154511,0.0,19.69503039357366,0.0,73.05993970361642,0.0,73.51274068557586,0.0,54.798745410670804,0.0,38.928577971802014,29.633586049447285,53.966049126468555,4.92432865101022,5.2205394751431005,4.569698439058783,4.240801726368204,4.23409346419679,4.553073460881223,5.2958061684962665,5.935683174535488,7.030660832444105,5.664108361616517
75,75,75,75,53.648940595873135,15.770558995796291,53.648940595873135,15.770558995796291,53.648940595873135,15.770558995796291,4.9685308931816365,4.714189489240274,4.405847535434868,0.0,27.08381413978733,0.0,14.770004234874794,0.0,5.48467048417866,0.0,20.881184159972637,0.0,78.95899911224446,0.0,76.20137683555787,0.0,55.97782790855848,0.0,47.24155716660984,37.37555434487028,62.7568282120447,4.714189489240274,4.9685308931816365,4.405847535434868,4.156495913598843,4.195092953977666,4.5299598933647465,5.318225437926983,5.976548450416388,7.052123648665159,5.600612190951327
76,76,76,76,56.321045159042505,15.892120273257246,56.321045159042505,15.892120273257246,56.321045159042505,15.892120273257246,5.198401688829113,4.827975340702853,4.397142707954411,0.0,45.053242508363745,0.0,25.69427065212789,0.0,7.312342966538575,0.0,21.189979140068793,0.0,100.64628801611525,0.0,115.36137140648708,0.0,86.90484878112795,0.0,42.541212481665006,30.244006621186085,63.26199985354144,4.827975340702853,5.198401688829113,4.397142707954411,3.893005594756149,3.7448489743422675,4.052389979472664,4.765684867826943,5.375409263807869,6.739858618342119,5.584673677047633
77,77,77,77,57.81945829140865,17.037022137659193,57.81945829140865,17.037022137659193,57.81945829140865,17.037022137659193,4.545349437322515,4.246779819971606,3.9000684702719557,0.0,47.79584130831918,0.0,27.12002225985751,0.0,7.984946090384385,0.0,25.017334552232967,0.0,133.84911263531103,0.0,132.08440763908337,0.0,99.35021246958244,0.0,72.6587750781037,55.18997852426795,99.99369385374504,4.246779819971606,4.545349437322515,3.9000684702719557,3.5834612591542445,3.59787111788615,3.907077999436031,4.701524723711357,5.316774895850073,6.644320029035292,5.40439740916065
